# time = 1000.0
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
  3.8888888889E-01   1.7619717881E+01   1.7260935876E+00   0.0000000000E+00  -5.0074888262E-05   3.9356667421E-01   0.0000000000E+00  -5.0074888262E-05   3.9356667421E-01   0.0000000000E+00   2.9799983498E+00   1.5497130032E-01   1.5497130032E-01   1.2195635131E-03   1.2195635131E-03   1.5497130032E-01
  3.9444444444E-01   1.7575458662E+01   1.7300435704E+00   0.0000000000E+00  -4.7796225557E-05   3.9590102969E-01   0.0000000000E+00  -4.7796225557E-05   3.9590102969E-01   0.0000000000E+00   2.9936535829E+00   1.5681903376E-01   1.5681903376E-01   1.3099396268E-03   1.3099396268E-03   1.5681903376E-01
  4.0000000000E-01   1.7530950111E+01   1.7340448299E+00   0.0000000000E+00  -2.6475021838E-05   3.9829326742E-01   0.0000000000E+00  -2.6475021838E-05   3.9829326742E-01   0.0000000000E+00   3.0075190693E+00   1.5872296281E-01   1.5872296281E-01   1.3986625500E-03   1.3986625500E-03   1.5872296281E-01
  4.0555555556E-01   1.7486164291E+01   1.7381541797E+00   0.0000000000E+00   1.5498168989E-05   4.0078034056E-01   0.0000000000E+00   1.5498168989E-05   4.0078034056E-01   0.0000000000E+00   3.0217932266E+00   1.6071271803E-01   1.6071271803E-01   1.4668689463E-03   1.4668689463E-03   1.6071271803E-01
  4.1111111111E-01   1.7441092059E+01   1.7423405793E+00   0.0000000000E+00   7.5335604145E-05   4.0335266487E-01   0.0000000000E+00   7.5335604145E-05   4.0335266487E-01   0.0000000000E+00   3.0363719142E+00   1.6278144942E-01   1.6278144942E-01   1.4979923124E-03   1.4979923124E-03   1.6278144942E-01
  4.1666666667E-01   1.7395750662E+01   1.7465424180E+00   0.0000000000E+00   1.4455108142E-04   4.0598791333E-01   0.0000000000E+00   1.4455108142E-04   4.0598791333E-01   0.0000000000E+00   3.0510442508E+00   1.6491246165E-01   1.6491246165E-01   1.5084628473E-03   1.5084628473E-03   1.6491246165E-01
  4.2222222222E-01   1.7350159204E+01   1.7507703545E+00   0.0000000000E+00   2.2573082540E-04   4.0871353887E-01   0.0000000000E+00   2.2573082540E-04   4.0871353887E-01   0.0000000000E+00   3.0658445474E+00   1.6712902733E-01   1.6712902733E-01   1.4570489835E-03   1.4570489835E-03   1.6712902733E-01
  4.2777777778E-01   1.7304284771E+01   1.7551405735E+00   0.0000000000E+00   3.1258935720E-04   4.1154220694E-01   0.0000000000E+00   3.1258935720E-04   4.1154220694E-01   0.0000000000E+00   3.0811794534E+00   1.6944336039E-01   1.6944336039E-01   1.3066049690E-03   1.3066049690E-03   1.6944336039E-01
  4.3333333333E-01   1.7258126684E+01   1.7596716558E+00   0.0000000000E+00   3.9588832264E-04   4.1444068764E-01   0.0000000000E+00   3.9588832264E-04   4.1444068764E-01   0.0000000000E+00   3.0971187817E+00   1.7183084015E-01   1.7183084015E-01   1.1151683530E-03   1.1151683530E-03   1.7183084015E-01
  4.3888888889E-01   1.7211663518E+01   1.7643147465E+00   0.0000000000E+00   4.8667065047E-04   4.1737575262E-01   0.0000000000E+00   4.8667065047E-04   4.1737575262E-01   0.0000000000E+00   3.1134961389E+00   1.7426594219E-01   1.7426594219E-01   9.4045282883E-04   9.4045282883E-04   1.7426594219E-01
  4.4444444444E-01   1.7164911927E+01   1.7690140418E+00   0.0000000000E+00   5.9989022950E-04   4.2029868932E-01   0.0000000000E+00   5.9989022950E-04   4.2029868932E-01   0.0000000000E+00   3.1301174824E+00   1.7670866649E-01   1.7670866649E-01   7.5188825287E-04   7.5188825287E-04   1.7670866649E-01
  4.5000000000E-01   1.7117854507E+01   1.7738299743E+00   0.0000000000E+00   7.4600844890E-04   4.2318441442E-01   0.0000000000E+00   7.4600844890E-04   4.2318441442E-01   0.0000000000E+00   3.1471956728E+00   1.7913787170E-01   1.7913787170E-01   5.2720517912E-04   5.2720517912E-04   1.7913787170E-01
  4.5555555556E-01   1.7070472885E+01   1.7787867748E+00   0.0000000000E+00   9.2782020729E-04   4.2605908569E-01   0.0000000000E+00   9.2782020729E-04   4.2605908569E-01   0.0000000000E+00   3.1648208718E+00   1.8157552209E-01   1.8157552209E-01   2.1129894154E-04   2.1129894154E-04   1.8157552209E-01
  4.6111111111E-01   1.7022768941E+01   1.7838937208E+00   0.0000000000E+00   1.1250313285E-03   4.2896213326E-01   0.0000000000E+00   1.1250313285E-03   4.2896213326E-01   0.0000000000E+00   3.1830325991E+00   1.8405571778E-01   1.8405571778E-01  -7.6511310485E-05  -7.6511310485E-05   1.8405571778E-01
  4.6666666667E-01   1.6974722456E+01   1.7891658800E+00   0.0000000000E+00   1.3336199636E-03   4.3194437498E-01   0.0000000000E+00   1.3336199636E-03   4.3194437498E-01   0.0000000000E+00   3.2018875594E+00   1.8662262351E-01   1.8662262351E-01  -2.9587039680E-04  -2.9587039680E-04   1.8662262351E-01
  4.7222222222E-01   1.6926339083E+01   1.7946767363E+00   0.0000000000E+00   1.5405512957E-03   4.3502028308E-01   0.0000000000E+00   1.5405512957E-03   4.3502028308E-01   0.0000000000E+00   3.2216561152E+00   1.8929045509E-01   1.8929045509E-01  -4.5034870514E-04  -4.5034870514E-04   1.8929045509E-01
  4.7777777778E-01   1.6877600556E+01   1.8004784612E+00   0.0000000000E+00   1.7455796659E-03   4.3820078513E-01   0.0000000000E+00   1.7455796659E-03   4.3820078513E-01   0.0000000000E+00   3.2425317597E+00   1.9207032190E-01   1.9207032190E-01  -5.3571172439E-04  -5.3571172439E-04   1.9207032190E-01
  4.8333333333E-01   1.6828524792E+01   1.8065458089E+00   0.0000000000E+00   1.9445572837E-03   4.4145514645E-01   0.0000000000E+00   1.9445572837E-03   4.4145514645E-01   0.0000000000E+00   3.2644335631E+00   1.9493642141E-01   1.9493642141E-01  -4.8018580590E-04  -4.8018580590E-04   1.9493642141E-01
  4.8888888889E-01   1.6779150478E+01   1.8127800036E+00   0.0000000000E+00   2.1404591047E-03   4.4470825804E-01   0.0000000000E+00   2.1404591047E-03   4.4470825804E-01   0.0000000000E+00   3.2870137068E+00   1.9782243604E-01   1.9782243604E-01  -3.1499947364E-04  -3.1499947364E-04   1.9782243604E-01
  4.9444444444E-01   1.6729478422E+01   1.8191572457E+00   0.0000000000E+00   2.3286260634E-03   4.4791464348E-01   0.0000000000E+00   2.3286260634E-03   4.4791464348E-01   0.0000000000E+00   3.3101846862E+00   2.0068684276E-01   2.0068684276E-01  -9.7235884655E-05  -9.7235884655E-05   2.0068684276E-01
  5.0000000000E-01   1.6679531154E+01   1.8256146148E+00   0.0000000000E+00   2.5145761323E-03   4.5103900114E-01   0.0000000000E+00   2.5145761323E-03   4.5103900114E-01   0.0000000000E+00   3.3337202007E+00   2.0349641305E-01   2.0349641305E-01   1.3630037338E-04   1.3630037338E-04   2.0349641305E-01
  5.0555555556E-01   1.6629300130E+01   1.8322625888E+00   0.0000000000E+00   2.6973581414E-03   4.5414046718E-01   0.0000000000E+00   2.6973581414E-03   4.5414046718E-01   0.0000000000E+00   3.3580238675E+00   2.0630277056E-01   2.0630277056E-01   4.0405640823E-04   4.0405640823E-04   2.0630277056E-01
  5.1111111111E-01   1.6578806194E+01   1.8390906606E+00   0.0000000000E+00   2.8792460502E-03   4.5721740902E-01   0.0000000000E+00   2.8792460502E-03   4.5721740902E-01   0.0000000000E+00   3.3830712157E+00   2.0910500325E-01   2.0910500325E-01   7.2757532614E-04   7.2757532614E-04   2.0910500325E-01
  5.1666666667E-01   1.6528062987E+01   1.8460857510E+00   0.0000000000E+00   3.0649233721E-03   4.6024136837E-01   0.0000000000E+00   3.0649233721E-03   4.6024136837E-01   0.0000000000E+00   3.4088300297E+00   2.1187630036E-01   2.1187630036E-01   1.0654248761E-03   1.0654248761E-03   2.1187630036E-01
  5.2222222222E-01   1.6477069082E+01   1.8533198031E+00   0.0000000000E+00   3.2680699332E-03   4.6320810923E-01   0.0000000000E+00   3.2680699332E-03   4.6320810923E-01   0.0000000000E+00   3.4355799591E+00   2.1461189806E-01   2.1461189806E-01   1.2854702236E-03   1.2854702236E-03   2.1461189806E-01
  5.2777777778E-01   1.6425859459E+01   1.8608095877E+00   0.0000000000E+00   3.4910831341E-03   4.6607036272E-01   0.0000000000E+00   3.4910831341E-03   4.6607036272E-01   0.0000000000E+00   3.4633894734E+00   2.1726670519E-01   2.1726670519E-01   1.4190880264E-03   1.4190880264E-03   2.1726670519E-01
  5.3333333333E-01   1.6374498610E+01   1.8684298102E+00   0.0000000000E+00   3.7385654056E-03   4.6877549300E-01   0.0000000000E+00   3.7385654056E-03   4.6877549300E-01   0.0000000000E+00   3.4917977425E+00   2.1978996834E-01   2.1978996834E-01   1.4543419876E-03   1.4543419876E-03   2.1978996834E-01
  5.3888888889E-01   1.6323036807E+01   1.8760774773E+00   0.0000000000E+00   4.0077939428E-03   4.7130129614E-01   0.0000000000E+00   4.0077939428E-03   4.7130129614E-01   0.0000000000E+00   3.5204249664E+00   2.2215887285E-01   2.2215887285E-01   1.3921552411E-03   1.3921552411E-03   2.2215887285E-01
  5.4444444444E-01   1.6271532756E+01   1.8836076484E+00   0.0000000000E+00   4.2761794049E-03   4.7366702943E-01   0.0000000000E+00   4.2761794049E-03   4.7366702943E-01   0.0000000000E+00   3.5487291022E+00   2.2438989376E-01   2.2438989376E-01   1.3112232413E-03   1.3112232413E-03   2.2438989376E-01
  5.5000000000E-01   1.6220019419E+01   1.8908498936E+00   0.0000000000E+00   4.5257455222E-03   4.7591692116E-01   0.0000000000E+00   4.5257455222E-03   4.7591692116E-01   0.0000000000E+00   3.5760606696E+00   2.2652280670E-01   2.2652280670E-01   1.2469229077E-03   1.2469229077E-03   2.2652280670E-01
  5.5555555556E-01   1.6168553973E+01   1.8976796185E+00   0.0000000000E+00   4.7481100052E-03   4.7807732742E-01   0.0000000000E+00   4.7481100052E-03   4.7807732742E-01   0.0000000000E+00   3.6019299485E+00   2.2858132659E-01   2.2858132659E-01   1.1978854644E-03   1.1978854644E-03   2.2858132659E-01
  5.6111111111E-01   1.6117194675E+01   1.9040066207E+00   0.0000000000E+00   4.9407239768E-03   4.8016143899E-01   0.0000000000E+00   4.9407239768E-03   4.8016143899E-01   0.0000000000E+00   3.6259678332E+00   2.3057670311E-01   2.3057670311E-01   1.1472393442E-03   1.1472393442E-03   2.3057670311E-01
  5.6666666667E-01   1.6065974739E+01   1.9097305692E+00   0.0000000000E+00   5.1014682908E-03   4.8219363896E-01   0.0000000000E+00   5.1014682908E-03   4.8219363896E-01   0.0000000000E+00   3.6477676526E+00   2.3253159496E-01   2.3253159496E-01   1.0768919954E-03   1.0768919954E-03   2.3253159496E-01
  5.7222222222E-01   1.6014909691E+01   1.9147907059E+00   0.0000000000E+00   5.2305468258E-03   4.8415977202E-01   0.0000000000E+00   5.2305468258E-03   4.8415977202E-01   0.0000000000E+00   3.6670821919E+00   2.3443168992E-01   2.3443168992E-01   9.2507087006E-04   9.2507087006E-04   2.3443168992E-01
  5.7777777778E-01   1.5963947985E+01   1.9192904096E+00   0.0000000000E+00   5.3542392727E-03   4.8603849166E-01   0.0000000000E+00   5.3542392727E-03   4.8603849166E-01   0.0000000000E+00   3.6842958208E+00   2.3625505420E-01   2.3625505420E-01   6.7336786782E-04   6.7336786782E-04   2.3625505420E-01
  5.8333333333E-01   1.5913094291E+01   1.9232993925E+00   0.0000000000E+00   5.4838513589E-03   4.8779476447E-01   0.0000000000E+00   5.4838513589E-03   4.8779476447E-01   0.0000000000E+00   3.6996690868E+00   2.3796599590E-01   2.3796599590E-01   4.7856079161E-04   4.7856079161E-04   2.3796599590E-01
  5.8888888889E-01   1.5862305766E+01   1.9269538458E+00   0.0000000000E+00   5.6170157194E-03   4.8943157161E-01   0.0000000000E+00   5.6170157194E-03   4.8943157161E-01   0.0000000000E+00   3.7137164959E+00   2.3956579211E-01   2.3956579211E-01   2.4565142585E-04   2.4565142585E-04   2.3956579211E-01
  5.9444444444E-01   1.5811581107E+01   1.9303544107E+00   0.0000000000E+00   5.7782881078E-03   4.9094418654E-01   0.0000000000E+00   5.7782881078E-03   4.9094418654E-01   0.0000000000E+00   3.7268183783E+00   2.4104917764E-01   2.4104917764E-01  -1.9732499595E-04  -1.9732499595E-04   2.4104917764E-01
  6.0000000000E-01   1.5760903863E+01   1.9334957431E+00   0.0000000000E+00   5.9648952229E-03   4.9235571011E-01   0.0000000000E+00   5.9648952229E-03   4.9235571011E-01   0.0000000000E+00   3.7389492655E+00   2.4243819817E-01   2.4243819817E-01  -7.7778181733E-04  -7.7778181733E-04   2.4243819817E-01
  6.0555555556E-01   1.5710293789E+01   1.9362598898E+00   0.0000000000E+00   6.1554044386E-03   4.9371449048E-01   0.0000000000E+00   6.1554044386E-03   4.9371449048E-01   0.0000000000E+00   3.7496438290E+00   2.4377967283E-01   2.4377967283E-01  -1.3780523691E-03  -1.3780523691E-03   2.4377967283E-01
  6.1111111111E-01   1.5659723737E+01   1.9386698616E+00   0.0000000000E+00   6.3394264235E-03   4.9503374009E-01   0.0000000000E+00   6.3394264235E-03   4.9503374009E-01   0.0000000000E+00   3.7589804102E+00   2.4508632213E-01   2.4508632213E-01  -1.9247457680E-03  -1.9247457680E-03   2.4508632213E-01
  6.1666666667E-01   1.5609146459E+01   1.9408689474E+00   0.0000000000E+00   6.4928208801E-03   4.9633284026E-01   0.0000000000E+00   6.4928208801E-03   4.9633284026E-01   0.0000000000E+00   3.7675089181E+00   2.4637701060E-01   2.4637701060E-01  -2.3370325334E-03  -2.3370325334E-03   2.4637701060E-01
  6.2222222222E-01   1.5558508687E+01   1.9429169990E+00   0.0000000000E+00   6.6061986265E-03   4.9761553579E-01   0.0000000000E+00   6.6061986265E-03   4.9761553579E-01   0.0000000000E+00   3.7754600917E+00   2.4765511931E-01   2.4765511931E-01  -2.6431475762E-03  -2.6431475762E-03   2.4765511931E-01
  6.2777777778E-01   1.5507797488E+01   1.9448114459E+00   0.0000000000E+00   6.6680869521E-03   4.9890586143E-01   0.0000000000E+00   6.6680869521E-03   4.9890586143E-01   0.0000000000E+00   3.7828181981E+00   2.4894383649E-01   2.4894383649E-01  -2.8695847769E-03  -2.8695847769E-03   2.4894383649E-01
  6.3333333333E-01   1.5456987707E+01   1.9465888670E+00   0.0000000000E+00   6.6906055632E-03   5.0019410551E-01   0.0000000000E+00   6.6906055632E-03   5.0019410551E-01   0.0000000000E+00   3.7897281919E+00   2.5023265065E-01   2.5023265065E-01  -3.1040473304E-03  -3.1040473304E-03   2.5023265065E-01
  6.3888888889E-01   1.5406011711E+01   1.9482343518E+00   0.0000000000E+00   6.6815774174E-03   5.0150318650E-01   0.0000000000E+00   6.6815774174E-03   5.0150318650E-01   0.0000000000E+00   3.7961330581E+00   2.5154401379E-01   2.5154401379E-01  -3.3270409462E-03  -3.3270409462E-03   2.5154401379E-01
  6.4444444444E-01   1.5354826259E+01   1.9496184270E+00   0.0000000000E+00   6.6501875728E-03   5.0288356032E-01   0.0000000000E+00   6.6501875728E-03   5.0288356032E-01   0.0000000000E+00   3.8015282047E+00   2.5292929197E-01   2.5292929197E-01  -3.5312289972E-03  -3.5312289972E-03   2.5292929197E-01
  6.5000000000E-01   1.5303410058E+01   1.9506413659E+00   0.0000000000E+00   6.5970028427E-03   5.0439674011E-01   0.0000000000E+00   6.5970028427E-03   5.0439674011E-01   0.0000000000E+00   3.8055162630E+00   2.5445226865E-01   2.5445226865E-01  -3.6682207506E-03  -3.6682207506E-03   2.5445226865E-01
  6.5555555556E-01   1.5251736970E+01   1.9513275069E+00   0.0000000000E+00   6.5263953855E-03   5.0607127592E-01   0.0000000000E+00   6.5263953855E-03   5.0607127592E-01   0.0000000000E+00   3.8081926303E+00   2.5614380348E-01   2.5614380348E-01  -3.7423269310E-03  -3.7423269310E-03   2.5614380348E-01
  6.6111111111E-01   1.5199744682E+01   1.9517415028E+00   0.0000000000E+00   6.4309179494E-03   5.0788396218E-01   0.0000000000E+00   6.4309179494E-03   5.0788396218E-01   0.0000000000E+00   3.8098077853E+00   2.5798206980E-01   2.5798206980E-01  -3.8340420922E-03  -3.8340420922E-03   2.5798206980E-01
  6.6666666667E-01   1.5147364259E+01   1.9520249963E+00   0.0000000000E+00   6.3024137436E-03   5.0979223575E-01   0.0000000000E+00   6.3024137436E-03   5.0979223575E-01   0.0000000000E+00   3.8109143290E+00   2.5992519810E-01   2.5992519810E-01  -3.9107430233E-03  -3.9107430233E-03   2.5992519810E-01
  6.7222222222E-01   1.5094482227E+01   1.9524097179E+00   0.0000000000E+00   6.1463251489E-03   5.1175610841E-01   0.0000000000E+00   6.1463251489E-03   5.1175610841E-01   0.0000000000E+00   3.8124174179E+00   2.6193331977E-01   2.6193331977E-01  -3.9050381225E-03  -3.9050381225E-03   2.6193331977E-01
  6.7777777778E-01   1.5041029001E+01   1.9531720634E+00   0.0000000000E+00   5.9391650677E-03   5.1379415830E-01   0.0000000000E+00   5.9391650677E-03   5.1379415830E-01   0.0000000000E+00   3.8153978462E+00   2.6402666226E-01   2.6402666226E-01  -3.9286380082E-03  -3.9286380082E-03   2.6402666226E-01
  6.8333333333E-01   1.4987001352E+01   1.9543410207E+00   0.0000000000E+00   5.7006272523E-03   5.1600278244E-01   0.0000000000E+00   5.7006272523E-03   5.1600278244E-01   0.0000000000E+00   3.8199735557E+00   2.6630577916E-01   2.6630577916E-01  -4.0081687022E-03  -4.0081687022E-03   2.6630577916E-01
  6.8888888889E-01   1.4932415278E+01   1.9557312194E+00   0.0000000000E+00   5.4367459829E-03   5.1843656490E-01   0.0000000000E+00   5.4367459829E-03   5.1843656490E-01   0.0000000000E+00   3.8254212208E+00   2.6882869356E-01   2.6882869356E-01  -4.2603182832E-03  -4.2603182832E-03   2.6882869356E-01
  6.9444444444E-01   1.4877254451E+01   1.9572494714E+00   0.0000000000E+00   5.1576659296E-03   5.2106417742E-01   0.0000000000E+00   5.1576659296E-03   5.2106417742E-01   0.0000000000E+00   3.8313727163E+00   2.7156503061E-01   2.7156503061E-01  -4.5897261258E-03  -4.5897261258E-03   2.7156503061E-01
  7.0000000000E-01   1.4821512808E+01   1.9586702263E+00   0.0000000000E+00   4.8539788954E-03   5.2385165429E-01   0.0000000000E+00   4.8539788954E-03   5.2385165429E-01   0.0000000000E+00   3.8369420192E+00   2.7448106153E-01   2.7448106153E-01  -4.8672298602E-03  -4.8672298602E-03   2.7448106153E-01
  7.0555555556E-01   1.4765151329E+01   1.9598176229E+00   0.0000000000E+00   4.5192388478E-03   5.2683256325E-01   0.0000000000E+00   4.5192388478E-03   5.2683256325E-01   0.0000000000E+00   3.8414415767E+00   2.7761451736E-01   2.7761451736E-01  -4.9842422491E-03  -4.9842422491E-03   2.7761451736E-01
  7.1111111111E-01   1.4708086891E+01   1.9606071563E+00   0.0000000000E+00   4.1440084406E-03   5.3005677589E-01   0.0000000000E+00   4.1440084406E-03   5.3005677589E-01   0.0000000000E+00   3.8445480815E+00   2.8102213232E-01   2.8102213232E-01  -4.9872759182E-03  -4.9872759182E-03   2.8102213232E-01
  7.1666666667E-01   1.4650238841E+01   1.9610084953E+00   0.0000000000E+00   3.7288933243E-03   5.3355583720E-01   0.0000000000E+00   3.7288933243E-03   5.3355583720E-01   0.0000000000E+00   3.8461367111E+00   2.8474174274E-01   2.8474174274E-01  -5.0680579172E-03  -5.0680579172E-03   2.8474174274E-01
  7.2222222222E-01   1.4591452196E+01   1.9611130673E+00   0.0000000000E+00   3.2688835072E-03   5.3730772770E-01   0.0000000000E+00   3.2688835072E-03   5.3730772770E-01   0.0000000000E+00   3.8465593816E+00   2.8875536547E-01   2.8875536547E-01  -5.1957149597E-03  -5.1957149597E-03   2.8875536547E-01
  7.2777777778E-01   1.4531566528E+01   1.9610959481E+00   0.0000000000E+00   2.7864164849E-03   5.4132527440E-01   0.0000000000E+00   2.7864164849E-03   5.4132527440E-01   0.0000000000E+00   3.8464982049E+00   2.9308325283E-01   2.9308325283E-01  -5.3586119926E-03  -5.3586119926E-03   2.9308325283E-01
  7.3333333333E-01   1.4470520545E+01   1.9610227400E+00   0.0000000000E+00   2.3340516325E-03   5.4558527276E-01   0.0000000000E+00   2.3340516325E-03   5.4558527276E-01   0.0000000000E+00   3.8462068693E+00   2.9770687783E-01   2.9770687783E-01  -5.5951810520E-03  -5.5951810520E-03   2.9770687783E-01
  7.3888888889E-01   1.4408193390E+01   1.9610289552E+00   0.0000000000E+00   1.9219615516E-03   5.5006663882E-01   0.0000000000E+00   1.9219615516E-03   5.5006663882E-01   0.0000000000E+00   3.8462257982E+00   3.0260986554E-01   3.0260986554E-01  -5.8219488182E-03  -5.8219488182E-03   3.0260986554E-01
  7.4444444444E-01   1.4344444216E+01   1.9613231416E+00   0.0000000000E+00   1.5846390028E-03   5.5475331856E-01   0.0000000000E+00   1.5846390028E-03   5.5475331856E-01   0.0000000000E+00   3.8473715519E+00   3.0778087069E-01   3.0778087069E-01  -5.9752748526E-03  -5.9752748526E-03   3.0778087069E-01
  7.5000000000E-01   1.4279182112E+01   1.9620374996E+00   0.0000000000E+00   1.3113182927E-03   5.5965640976E-01   0.0000000000E+00   1.3113182927E-03   5.5965640976E-01   0.0000000000E+00   3.8501616508E+00   3.1323950486E-01   3.1323950486E-01  -5.9707845668E-03  -5.9707845668E-03   3.1323950486E-01
  7.5555555556E-01   1.4212322929E+01   1.9632097062E+00   0.0000000000E+00   1.0918384560E-03   5.6476858451E-01   0.0000000000E+00   1.0918384560E-03   5.6476858451E-01   0.0000000000E+00   3.8547456988E+00   3.1898454647E-01   3.1898454647E-01  -5.6953785099E-03  -5.6953785099E-03   3.1898454647E-01
  7.6111111111E-01   1.4143751156E+01   1.9648242492E+00   0.0000000000E+00   9.0523841490E-04   5.7008622302E-01   0.0000000000E+00   9.0523841490E-04   5.7008622302E-01   0.0000000000E+00   3.8610614195E+00   3.2501829280E-01   3.2501829280E-01  -5.1377911393E-03  -5.1377911393E-03   3.2501829280E-01
  7.6666666667E-01   1.4073405425E+01   1.9666574166E+00   0.0000000000E+00   7.2699404693E-04   5.7552227854E-01   0.0000000000E+00   7.2699404693E-04   5.7552227854E-01   0.0000000000E+00   3.8682306437E+00   3.3124706335E-01   3.3124706335E-01  -4.2498036103E-03  -4.2498036103E-03   3.3124706335E-01
  7.7222222222E-01   1.4001169235E+01   1.9685866429E+00   0.0000000000E+00   5.6173143805E-04   5.8104865689E-01   0.0000000000E+00   5.6173143805E-04   5.8104865689E-01   0.0000000000E+00   3.8757735923E+00   3.3764174698E-01   3.3764174698E-01  -3.2913666674E-03  -3.2913666674E-03   3.3764174698E-01
  7.7777777778E-01   1.3926925766E+01   1.9704782562E+00   0.0000000000E+00   4.0475643618E-04   5.8662174789E-01   0.0000000000E+00   4.0475643618E-04   5.8662174789E-01   0.0000000000E+00   3.8831747192E+00   3.4415378861E-01   3.4415378861E-01  -2.4381648883E-03  -2.4381648883E-03   3.4415378861E-01
  7.8333333333E-01   1.3850620920E+01   1.9721871737E+00   0.0000000000E+00   2.5881931687E-04   5.9216270884E-01   0.0000000000E+00   2.5881931687E-04   5.9216270884E-01   0.0000000000E+00   3.8898680203E+00   3.5069070728E-01   3.5069070728E-01  -1.6684876187E-03  -1.6684876187E-03   3.5069070728E-01
  7.8888888889E-01   1.3772150288E+01   1.9736550201E+00   0.0000000000E+00   1.3660855760E-04   5.9765179379E-01   0.0000000000E+00   1.3660855760E-04   5.9765179379E-01   0.0000000000E+00   3.8956277790E+00   3.5722662599E-01   3.5722662599E-01  -1.1002634122E-03  -1.1002634122E-03   3.5722662599E-01
  7.9444444444E-01   1.3691398865E+01   1.9749752945E+00   0.0000000000E+00   3.3203403339E-05   6.0310170067E-01   0.0000000000E+00   3.3203403339E-05   6.0310170067E-01   0.0000000000E+00   3.9008225824E+00   3.6377443328E-01   3.6377443328E-01  -7.6977819098E-04  -7.6977819098E-04   3.6377443328E-01
  8.0000000000E-01   1.3608216436E+01   1.9761024472E+00   0.0000000000E+00  -8.4640045426E-05   6.0847177268E-01   0.0000000000E+00  -8.4640045426E-05   6.0847177268E-01   0.0000000000E+00   3.9052681469E+00   3.7028336654E-01   3.7028336654E-01  -6.0855507704E-04  -6.0855507704E-04   3.7028336654E-01
  8.0555555556E-01   1.3522558656E+01   1.9768235740E+00   0.0000000000E+00  -2.2834246036E-04   6.1371413054E-01   0.0000000000E+00  -2.2834246036E-04   6.1371413054E-01   0.0000000000E+00   3.9081212606E+00   3.7669181774E-01   3.7669181774E-01  -5.9095234146E-04  -5.9095234146E-04   3.7669181774E-01
  8.1111111111E-01   1.3434312460E+01   1.9771867065E+00   0.0000000000E+00  -3.7232060406E-04   6.1885485315E-01   0.0000000000E+00  -3.7232060406E-04   6.1885485315E-01   0.0000000000E+00   3.9095689906E+00   3.8302813000E-01   3.8302813000E-01  -6.2406027456E-04  -6.2406027456E-04   3.8302813000E-01
  8.1666666667E-01   1.3343336799E+01   1.9770235775E+00   0.0000000000E+00  -5.1469863218E-04   6.2390430948E-01   0.0000000000E+00  -5.1469863218E-04   6.2390430948E-01   0.0000000000E+00   3.9089443569E+00   3.8930340673E-01   3.8930340673E-01  -6.2538492031E-04  -6.2538492031E-04   3.8930340673E-01
  8.2222222222E-01   1.3249519841E+01   1.9761197699E+00   0.0000000000E+00  -6.4988039964E-04   6.2886883771E-01   0.0000000000E+00  -6.4988039964E-04   6.2886883771E-01   0.0000000000E+00   3.9053927687E+00   3.9552445768E-01   3.9552445768E-01  -4.5768967314E-04  -4.5768967314E-04   3.9552445768E-01
  8.2777777778E-01   1.3152770728E+01   1.9743431839E+00   0.0000000000E+00  -7.9082055506E-04   6.3378082493E-01   0.0000000000E+00  -7.9082055506E-04   6.3378082493E-01   0.0000000000E+00   3.8983887931E+00   4.0173025280E-01   4.0173025280E-01  -2.0827627007E-04  -2.0827627007E-04   4.0173025280E-01
  8.3333333333E-01   1.3052961928E+01   1.9714446638E+00   0.0000000000E+00  -9.3600177156E-04   6.3861339680E-01   0.0000000000E+00  -9.3600177156E-04   6.3861339680E-01   0.0000000000E+00   3.8869597875E+00   4.0788440184E-01   4.0788440184E-01  -4.0782909215E-06  -4.0782909215E-06   4.0788440184E-01
  8.3888888889E-01   1.2949818084E+01   1.9670109359E+00   0.0000000000E+00  -1.0734576473E-03   6.4332579763E-01   0.0000000000E+00  -1.0734576473E-03   6.4332579763E-01   0.0000000000E+00   3.8695013895E+00   4.1393122381E-01   4.1393122381E-01   2.6633166753E-04   2.6633166753E-04   4.1393122381E-01
  8.4444444444E-01   1.2843080770E+01   1.9604241554E+00   0.0000000000E+00  -1.2090903761E-03   6.4787891629E-01   0.0000000000E+00  -1.2090903761E-03   6.4787891629E-01   0.0000000000E+00   3.8436401562E+00   4.1981620455E-01   4.1981620455E-01   5.8093844337E-04   5.8093844337E-04   4.1981620455E-01
  8.5000000000E-01   1.2732327948E+01   1.9516069431E+00   0.0000000000E+00  -1.3236093901E-03   6.5235428160E-01   0.0000000000E+00  -1.3236093901E-03   6.5235428160E-01   0.0000000000E+00   3.8091630194E+00   4.2564105808E-01   4.2564105808E-01   8.2528399817E-04   8.2528399817E-04   4.2564105808E-01
  8.5555555556E-01   1.2617057646E+01   1.9403338161E+00   0.0000000000E+00  -1.4088479097E-03   6.5683628925E-01   0.0000000000E+00  -1.4088479097E-03   6.5683628925E-01   0.0000000000E+00   3.7653149795E+00   4.3151484042E-01   4.3151484042E-01   8.5372563920E-04   8.5372563920E-04   4.3151484042E-01
